,project_id,project_name,project_start_date,project_completion_date,building_id,number,street,borough,postcode,bbl,bin,community_board,council_district,census_tract,nta_-_neighborhood_tabulation_area,latitude,longitude,latitude_internal,longitude_internal,building_completion_date,reporting_construction_type,extended_affordability_only,prevailing_wage_status,extremely_low_income_units,very_low_income_units,low_income_units,moderate_income_units,middle_income_units,other_income_units,studio_units,br1_units,br2_units,br3_units,br4_units,br5_units,br6_units,unknown-br_units,counted_rental_units,counted_homeownership_units,all_counted_units,total_units
611,48608,TMN904 - PRECISE,2017-10-19T00:00:00,,40238.0,111,WEST 131 STREET,Manhattan,10027.0,1019160025.0,1058098.0,MN-10,9,226.0,MN03,40.811856,-73.943381,40.812059999999995,-73.94331899999999,,Preservation,No,Non Prevailing Wage,0,0,4,0,0,0,1,3,0,0,0,0,0,0,4,0,4,4
612,48608,TMN904 - PRECISE,2017-10-19T00:00:00,,806050.0,120,WEST 129 STREET,Manhattan,10027.0,1019130040.0,1057955.0,MN-10,9,224.0,MN03,40.810778000000006,-73.944748,40.81047,-73.944592,,Preservation,No,Non Prevailing Wage,0,0,9,0,0,0,4,5,0,0,0,0,0,0,9,0,9,9
613,48608,TMN904 - PRECISE,2017-10-19T00:00:00,,957589.0,157,WEST 122 STREET,Manhattan,10027.0,1019070008.0,1057707.0,MN-10,9,222.0,MN11,40.806495,-73.948428,40.80692,-73.948887,,Preservation,No,Non Prevailing Wage,0,0,4,0,0,0,0,4,0,0,0,0,0,0,4,0,4,4
614,63888,ALMA - 713 CLASSON,2017-10-11T00:00:00,2017-10-11T00:00:00,885779.0,713,CLASSON AVENUE,Brooklyn,11238.0,3011560001.0,3337837.0,BK-08,35,305.0,BK61,40.676102,-73.95961899999999,40.676109999999994,-73.959345,2017-10-11T00:00:00,Preservation,Yes,Non Prevailing Wage,0,0,1,70,5,0,7,47,9,13,0,0,0,0,76,0,76,76
617,66422,10 LEXINGTON AVENUE,2017-10-06T00:00:00,,973797.0,10,LEXINGTON AVENUE,Brooklyn,11238.0,3019690022.0,3056374.0,BK-02,35,231.0,BK69,40.686439,-73.961574,40.686009999999996,-73.961682,,New Construction,No,Non Prevailing Wage,0,0,17,0,0,0,0,17,0,0,0,0,0,0,17,0,17,81
620,63937,POLYCLINIC OWNER LLC.HUDMULTI.FY18,2017-10-04T00:00:00,2017-10-04T00:00:00,33799.0,341,WEST 50 STREET,Manhattan,10019.0,1010410011.0,1082646.0,MN-04,3,133.0,MN15,40.763016,-73.987809,40.76325,-73.987799,2017-10-04T00:00:00,Preservation,Yes,Non Prevailing Wage,110,17,16,6,1,1,0,92,47,12,0,0,0,0,151,0,151,151
621,64157,E.M. MOORE HOUSING FOR THE ELDERLY,2017-10-04T00:00:00,2017-10-04T00:00:00,806042.0,160,WEST 116 STREET,Manhattan,10026.0,1018250059.0,1055056.0,MN-10,9,218.0,MN11,40.802725,-73.951371,40.80263,-73.951874,2017-10-04T00:00:00,Preservation,Yes,Non Prevailing Wage,0,0,88,0,0,1,1,87,1,0,0,0,0,0,89,0,89,89
623,61593,NOTRE DAME HDFC.HUDMF.FY18,2017-09-29T00:00:00,,66536.0,660,EAST 183 STREET,Bronx,10458.0,2030850045.0,2012411.0,BX-06,15,391.0,BX06,40.852441999999996,-73.887109,40.85197,-73.887012,,Preservation,No,Non Prevailing Wage,94,3,0,0,0,1,56,42,0,0,0,0,0,0,98,0,98,98
624,66058,605 WEST 42ND STREET PHASE II,2017-09-29T00:00:00,2017-09-29T00:00:00,946595.0,605,WEST 42 STREET,Manhattan,10036.0,1010907502.0,1089438.0,MN-04,3,129.0,MN15,40.76096,-73.99861700000001,40.76153,-73.99878000000001,2017-09-29T00:00:00,New Construction,No,Non Prevailing Wage,0,0,0,59,0,0,31,23,5,0,0,0,0,0,59,0,59,1175
625,62211,THE GRAND,2017-09-28T00:00:00,,974227.0,225,EAST 179 STREET,Bronx,10457.0,2028120001.0,2128910.0,BX-05,15,23502.0,BX41,40.850906,-73.903645,40.85103,-73.903326,,New Construction,No,Non Prevailing Wage,0,4,28,4,0,1,16,8,13,0,0,0,0,0,37,0,37,37
626,62211,THE GRAND,2017-09-28T00:00:00,,974228.0,220,EAST 178 STREET,Bronx,10457.0,2028100017.0,2128505.0,BX-05,15,23502.0,BX41,40.850358,-73.904314,40.85011,-73.904108,,New Construction,No,Non Prevailing Wage,4,6,36,5,0,1,24,15,13,0,0,0,0,0,52,0,52,52
627,62211,THE GRAND,2017-09-28T00:00:00,,974229.0,2189,MORRIS AVENUE,Bronx,10453.0,,,BX-05,14,239.0,BX40,40.856107,-73.903203,,,,New Construction,No,Non Prevailing Wage,4,4,35,5,0,1,16,3,13,17,0,0,0,0,49,0,49,49
634,66054,230 EAST 124 STREET,2017-09-18T00:00:00,2017-09-18T00:00:00,931093.0,230,EAST 124 STREET,Manhattan,10035.0,1017880035.0,1089718.0,MN-11,8,194.0,MN34,40.802673,-73.935497,40.80227,-73.935121,2017-09-18T00:00:00,New Construction,No,Non Prevailing Wage,0,0,5,0,0,0,1,2,2,0,0,0,0,0,5,0,5,20
635,66060,1 COLUMBUS PLACE,2017-09-18T00:00:00,,4944.0,1,COLUMBUS PLACE,Manhattan,10019.0,1010680003.0,1085140.0,MN-04,3,145.0,MN14,40.768916,-73.985,40.76916,-73.985704,,Preservation,Yes,Non Prevailing Wage,0,0,0,0,37,0,0,0,0,0,0,0,0,37,37,0,37,729
638,66055,267 ROGERS AVENUE,2017-09-07T00:00:00,,970001.0,267,ROGERS AVENUE,Brooklyn,11225.0,3012890001.0,3033846.0,BK-09,35,321.0,BK63,40.667198,-73.953525,40.66685,-73.953085,,New Construction,No,Non Prevailing Wage,0,0,33,0,0,0,0,4,27,2,0,0,0,0,33,0,33,165
639,60435,PROVIDENCE HOUSE. 178 HALSEY ST.AND 243 HANCOCK ST,2017-09-06T00:00:00,,305703.0,178,HALSEY STREET,Brooklyn,11216.0,3018440050.0,3322633.0,BK-03,36,249.0,BK75,40.682116,-73.947071,40.68195,-73.946704,,Preservation,No,Prevailing Wage,10,0,0,0,0,0,3,7,0,0,0,0,0,0,10,0,10,10
640,60435,PROVIDENCE HOUSE. 178 HALSEY ST.AND 243 HANCOCK ST,2017-09-06T00:00:00,,306891.0,243,HANCOCK STREET,Brooklyn,11216.0,3018340072.0,3052406.0,BK-03,36,267.0,BK75,40.682997,-73.946079,40.68319,-73.946303,,Preservation,No,Prevailing Wage,11,0,0,0,0,0,11,0,0,0,0,0,0,0,11,0,11,11
642,66059,810 FLUSHING AVENUE,2017-09-05T00:00:00,2017-09-05T00:00:00,969631.0,810,FLUSHING AVENUE,Brooklyn,11206.0,3031317501.0,,BK-04,34,389.0,BK78,40.701211,-73.939775,40.70098,-73.939642,2017-09-05T00:00:00,New Construction,No,Non Prevailing Wage,0,0,9,0,0,0,0,9,0,0,0,0,0,0,9,0,9,42
652,64892,FH HOMES,2017-08-17T00:00:00,2017-08-17T00:00:00,5831.0,2264,AMSTERDAM AVENUE,Manhattan,10032.0,1021290046.0,1063106.0,MN-12,10,253.0,MN36,40.842622,-73.934927,40.84278,-73.935198,2017-08-17T00:00:00,Preservation,Yes,Non Prevailing Wage,0,6,14,0,0,1,0,21,0,0,0,0,0,0,21,0,21,21
653,64892,FH HOMES,2017-08-17T00:00:00,2017-08-17T00:00:00,33513.0,441,WEST 47 STREET,Manhattan,10036.0,1010570013.0,1026556.0,MN-04,3,127.0,MN15,40.762138,-73.991553,40.76249,-73.991827,2017-08-17T00:00:00,Preservation,Yes,Non Prevailing Wage,0,6,13,0,0,1,12,8,0,0,0,0,0,0,20,0,20,20
657,62204,256 MARTENSE STREET.GHPP.FY18,2017-08-03T00:00:00,,333380.0,256,MARTENSE STREET,Brooklyn,11226.0,3050910037.0,3116967.0,BK-17,40,820.0,BK60,40.651637,-73.95066700000001,40.65141,-73.950556,,Preservation,No,Non Prevailing Wage,0,2,4,0,0,0,3,3,0,0,0,0,0,0,6,0,6,6
661,61903,1193 FULTON AVENUE,2017-07-27T00:00:00,,973245.0,1193,FULTON AVENUE,Bronx,10456.0,2026090041.0,2004216.0,BX-03,16,145.0,BX01,40.829992,-73.904943,40.83011,-73.905362,,New Construction,No,Non Prevailing Wage,0,8,16,0,0,1,11,7,7,0,0,0,0,0,25,0,25,25
669,66056,40 WEST 126 STREET,2017-07-13T00:00:00,2017-12-05T00:00:00,39674.0,40,WEST 126 STREET,Manhattan,10027.0,1017230153.0,1089944.0,MN-10,9,200.0,MN11,40.807648,-73.943117,40.80754,-73.943461,2017-12-05T00:00:00,New Construction,No,Non Prevailing Wage,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,2,8
671,66057,452 LAFAYETTE AVENUE,2017-07-10T00:00:00,2017-07-10T00:00:00,932693.0,452,LAFAYETTE AVENUE,Brooklyn,11205.0,3019507501.0,3397049.0,BK-03,36,233.0,BK75,40.689237,-73.956852,40.689040000000006,-73.956975,2017-07-10T00:00:00,New Construction,No,Non Prevailing Wage,0,0,2,0,0,0,0,1,1,0,0,0,0,0,2,0,2,8
672,66053,183 TOMPKINS LLC,2017-07-06T00:00:00,2017-10-27T00:00:00,966423.0,183,TOMPKINS AVENUE,Brooklyn,11206.0,3017720003.0,3049349.0,BK-03,36,261.0,BK75,40.693003999999995,-73.94582199999999,40.693059999999996,-73.945545,2017-10-27T00:00:00,New Construction,No,Non Prevailing Wage,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,2,10
673,59976,CANNON HEIGHTS INC,2017-07-03T00:00:00,,79476.0,3400,FT INDEPENDENCE STREET,Bronx,10463.0,2032580073.0,2015820.0,BX-08,11,279.0,BX28,40.88035,-73.899277,40.88087,-73.898799,,Preservation,No,Non Prevailing Wage,0,170,0,0,0,1,0,34,102,35,0,0,0,0,0,171,171,171
674,54954,THE FREDERICK,2017-06-30T00:00:00,,967023.0,2395,FREDERICK DOUGLASS BOULEVARD,Manhattan,10027.0,1019550012.0,1090354.0,MN-10,9,215.0,MN03,40.812462,-73.949507,40.81245,-73.949865,,New Construction,No,Non Prevailing Wage,15,8,45,6,0,1,11,25,27,12,0,0,0,0,75,0,75,75
675,58860,BEC CONTINUUM HDFC.YR15.FY2017,2017-06-30T00:00:00,,149202.0,354,41 STREET,Brooklyn,11232.0,3007180030.0,3010685.0,BK-07,38,82.0,BK32,40.65204,-74.00823100000001,40.65181,-74.008303,,Preservation,No,Non Prevailing Wage,1,6,8,0,0,1,0,5,6,5,0,0,0,0,16,0,16,16
676,58860,BEC CONTINUUM HDFC.YR15.FY2017,2017-06-30T00:00:00,,149203.0,358,41 STREET,Brooklyn,11232.0,3007180032.0,3010686.0,BK-07,38,82.0,BK32,40.652009,-74.00818100000001,40.651740000000004,-74.008188,,Preservation,No,Non Prevailing Wage,7,5,4,0,0,0,0,3,8,5,0,0,0,0,16,0,16,16
677,58860,BEC CONTINUUM HDFC.YR15.FY2017,2017-06-30T00:00:00,,153764.0,555,49 STREET,Brooklyn,11220.0,3007750063.0,3012678.0,BK-07,38,98.0,BK34,40.644961,-74.008547,40.64498,-74.008144,,Preservation,No,Non Prevailing Wage,3,3,2,0,0,0,0,8,0,0,0,0,0,0,8,0,8,8
678,58860,BEC CONTINUUM HDFC.YR15.FY2017,2017-06-30T00:00:00,,183367.0,152,ALBANY AVENUE,Brooklyn,11213.0,3012230042.0,3030837.0,BK-08,36,311.0,BK61,40.675357,-73.938861,40.67537,-73.939153,,Preservation,No,Non Prevailing Wage,1,7,2,0,0,0,0,4,1,5,0,0,0,0,10,0,10,10
679,58860,BEC CONTINUUM HDFC.YR15.FY2017,2017-06-30T00:00:00,,183431.0,164,ALBANY AVENUE,Brooklyn,11213.0,3012230047.0,3030841.0,BK-08,36,311.0,BK61,40.675044,-73.938879,40.675,-73.939189,,Preservation,No,Non Prevailing Wage,0,6,5,1,0,0,0,11,1,0,0,0,0,0,12,0,12,12
680,58860,BEC CONTINUUM HDFC.YR15.FY2017,2017-06-30T00:00:00,,205661.0,1439,BEDFORD AVENUE,Brooklyn,11216.0,3012320006.0,3031169.0,BK-08,36,221.0,BK61,40.673994,-73.953859,40.67399,-73.953556,,Preservation,No,Non Prevailing Wage,0,3,2,0,0,0,0,5,0,0,0,0,0,0,5,0,5,5
681,58860,BEC CONTINUUM HDFC.YR15.FY2017,2017-06-30T00:00:00,,205669.0,1447,BEDFORD AVENUE,Brooklyn,11216.0,3012320001.0,3031165.0,BK-08,36,221.0,BK61,40.673808,-73.953924,40.67372,-73.953621,,Preservation,No,Non Prevailing Wage,0,4,4,0,0,0,0,7,1,0,0,0,0,0,8,0,8,8
682,58860,BEC CONTINUUM HDFC.YR15.FY2017,2017-06-30T00:00:00,,205675.0,1453,BEDFORD AVENUE,Brooklyn,11216.0,3012390014.0,3031465.0,BK-08,36,219.0,BK61,40.673437,-73.95405799999999,40.673429999999996,-73.953733,,Preservation,No,Non Prevailing Wage,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,3
683,58860,BEC CONTINUUM HDFC.YR15.FY2017,2017-06-30T00:00:00,,205677.0,1455,BEDFORD AVENUE,Brooklyn,11216.0,3012390013.0,3031464.0,BK-08,36,219.0,BK61,40.673374,-73.954083,40.67338,-73.953748,,Preservation,No,Non Prevailing Wage,1,3,1,0,0,1,0,6,0,0,0,0,0,0,6,0,6,6
684,58860,BEC CONTINUUM HDFC.YR15.FY2017,2017-06-30T00:00:00,,205680.0,1458,BEDFORD AVENUE,Brooklyn,11216.0,3012380040.0,3031426.0,BK-08,35,219.0,BK61,40.673314000000005,-73.954126,40.67327,-73.954465,,Preservation,No,Non Prevailing Wage,1,1,6,0,0,0,0,8,0,0,0,0,0,0,8,0,8,8
685,58860,BEC CONTINUUM HDFC.YR15.FY2017,2017-06-30T00:00:00,,208142.0,1057,BERGEN STREET,Brooklyn,11216.0,3012120063.0,3030347.0,BK-08,36,315.0,BK61,40.676175,-73.951269,40.67641,-73.951327,,Preservation,No,Non Prevailing Wage,0,10,2,0,0,0,0,6,3,3,0,0,0,0,12,0,12,12
686,58860,BEC CONTINUUM HDFC.YR15.FY2017,2017-06-30T00:00:00,,215386.0,261,BUFFALO AVENUE,Brooklyn,11213.0,3013870007.0,3037201.0,BK-08,41,359.0,BK61,40.669990999999996,-73.925427,40.66997,-73.925139,,Preservation,No,Non Prevailing Wage,2,27,5,1,0,1,3,6,25,2,0,0,0,0,36,0,36,36
687,58860,BEC CONTINUUM HDFC.YR15.FY2017,2017-06-30T00:00:00,,287584.0,1347,EASTERN PARKWAY,Brooklyn,11233.0,3013930058.0,3037444.0,BK-08,41,359.0,BK61,40.668426000000004,-73.92370600000001,40.66885,-73.923651,,Preservation,No,Non Prevailing Wage,0,10,1,0,0,0,3,0,4,4,0,0,0,0,11,0,11,11
688,58860,BEC CONTINUUM HDFC.YR15.FY2017,2017-06-30T00:00:00,,291510.0,118,FENIMORE STREET,Brooklyn,11225.0,3050420035.0,3115515.0,BK-09,40,79601.0,BK60,40.658186,-73.958469,40.65794,-73.958404,,Preservation,No,Non Prevailing Wage,2,8,1,0,0,0,0,0,7,4,0,0,0,0,11,0,11,11
689,58860,BEC CONTINUUM HDFC.YR15.FY2017,2017-06-30T00:00:00,,295903.0,634,FRANKLIN AVENUE,Brooklyn,11238.0,3011490052.0,3028306.0,BK-08,35,305.0,BK61,40.676575,-73.955844,40.67651,-73.956222,,Preservation,No,Non Prevailing Wage,0,4,0,0,0,0,0,0,4,0,0,0,0,0,4,0,4,4
690,58860,BEC CONTINUUM HDFC.YR15.FY2017,2017-06-30T00:00:00,,295910.0,645,FRANKLIN AVENUE,Brooklyn,11238.0,3012170007.0,3030569.0,BK-08,35,221.0,BK61,40.676390999999995,-73.95589100000001,40.67628,-73.955664,,Preservation,No,Non Prevailing Wage,0,5,3,0,0,0,0,5,3,0,0,0,0,0,8,0,8,8
691,58860,BEC CONTINUUM HDFC.YR15.FY2017,2017-06-30T00:00:00,,295940.0,683,FRANKLIN AVENUE,Brooklyn,11238.0,3012240002.0,3030858.0,BK-08,35,221.0,BK61,40.675274,-73.956292,40.67517,-73.956036,,Preservation,No,Non Prevailing Wage,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,3,3
692,58860,BEC CONTINUUM HDFC.YR15.FY2017,2017-06-30T00:00:00,,296012.0,782,FRANKLIN AVENUE,Brooklyn,11238.0,3011780051.0,3029601.0,BK-08,35,217.0,BK61,40.671825,-73.95756300000001,40.671859999999995,-73.957848,,Preservation,No,Non Prevailing Wage,2,5,0,0,0,0,0,3,4,0,0,0,0,0,7,0,7,7
693,58860,BEC CONTINUUM HDFC.YR15.FY2017,2017-06-30T00:00:00,,307569.0,67,HANSON PLACE,Brooklyn,11217.0,3021140001.0,3059262.0,BK-02,35,35.0,BK68,40.685452000000005,-73.974897,40.68562,-73.975002,,Preservation,No,Non Prevailing Wage,7,65,27,0,0,1,92,8,0,0,0,0,0,0,100,0,100,100
694,58860,BEC CONTINUUM HDFC.YR15.FY2017,2017-06-30T00:00:00,,307575.0,75,HANSON PLACE,Brooklyn,11217.0,3021140033.0,3059283.0,BK-02,35,35.0,BK68,40.685482,-73.974627,40.68572,-73.97470600000001,,Preservation,No,Non Prevailing Wage,0,8,0,0,0,0,0,0,4,4,0,0,0,0,8,0,8,8
695,58860,BEC CONTINUUM HDFC.YR15.FY2017,2017-06-30T00:00:00,,308351.0,145,HART STREET,Brooklyn,11206.0,3017680078.0,3322099.0,BK-03,36,261.0,BK75,40.693585999999996,-73.94523000000001,40.69378,-73.94545,,Preservation,No,Non Prevailing Wage,0,2,0,0,0,0,1,0,1,0,0,0,0,0,2,0,2,2
696,58860,BEC CONTINUUM HDFC.YR15.FY2017,2017-06-30T00:00:00,,308360.0,155,HART STREET,Brooklyn,11206.0,3017680073.0,3049199.0,BK-03,36,261.0,BK75,40.693618,-73.944956,40.69382,-73.945104,,Preservation,No,Non Prevailing Wage,0,3,0,0,0,0,0,2,1,0,0,0,0,0,3,0,3,3
697,58860,BEC CONTINUUM HDFC.YR15.FY2017,2017-06-30T00:00:00,,320854.0,122,KINGSTON AVENUE,Brooklyn,11213.0,3012220041.0,3030775.0,BK-08,36,313.0,BK61,40.675457,-73.941637,40.675470000000004,-73.941914,,Preservation,No,Non Prevailing Wage,0,0,6,0,0,0,0,0,3,3,0,0,0,0,6,0,6,6
698,58860,BEC CONTINUUM HDFC.YR15.FY2017,2017-06-30T00:00:00,,326267.0,1234,LINCOLN PLACE,Brooklyn,11213.0,3013890020.0,3037291.0,BK-08,35,353.0,BK61,40.669978,-73.935538,40.669779999999996,-73.93567900000001,,Preservation,No,Non Prevailing Wage,1,7,7,0,0,1,0,4,6,6,0,0,0,0,16,0,16,16
699,58860,BEC CONTINUUM HDFC.YR15.FY2017,2017-06-30T00:00:00,,341053.0,974,MYRTLE AVENUE,Brooklyn,11206.0,3017570018.0,3048703.0,BK-03,36,283.0,BK35,40.696137,-73.942542,40.6959,-73.94246600000001,,Preservation,No,Non Prevailing Wage,2,1,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,3
700,58860,BEC CONTINUUM HDFC.YR15.FY2017,2017-06-30T00:00:00,,351984.0,637,PARK PLACE,Brooklyn,11238.0,3011630054.0,3029013.0,BK-08,35,305.0,BK61,40.674223,-73.956909,40.674459999999996,-73.95679,,Preservation,No,Non Prevailing Wage,1,2,3,0,0,0,0,3,3,0,0,0,0,0,6,0,6,6
701,58860,BEC CONTINUUM HDFC.YR15.FY2017,2017-06-30T00:00:00,,352156.0,985,PARK PLACE,Brooklyn,11213.0,3012350050.0,3031299.0,BK-08,36,341.0,BK61,40.673164,-73.94528000000001,40.67329,-73.94496600000001,,Preservation,No,Non Prevailing Wage,6,12,6,0,0,1,0,14,6,5,0,0,0,0,25,0,25,25
702,58860,BEC CONTINUUM HDFC.YR15.FY2017,2017-06-30T00:00:00,,352618.0,19,PATCHEN AVENUE,Brooklyn,11221.0,3016180008.0,3043934.0,BK-03,41,387.0,BK35,40.691720000000004,-73.927808,40.69173,-73.927573,,Preservation,No,Non Prevailing Wage,2,3,2,0,0,0,2,3,2,0,0,0,0,0,7,0,7,7
703,58860,BEC CONTINUUM HDFC.YR15.FY2017,2017-06-30T00:00:00,,352634.0,22A,PATCHEN AVENUE,Brooklyn,11221.0,3016120049.0,3043658.0,BK-03,36,387.0,BK35,40.692011,-73.927887,40.69197,-73.928154,,Preservation,No,Non Prevailing Wage,1,2,4,0,0,0,0,7,0,0,0,0,0,0,7,0,7,7
704,58860,BEC CONTINUUM HDFC.YR15.FY2017,2017-06-30T00:00:00,,357208.0,581,PROSPECT PLACE,Brooklyn,11238.0,3011560067.0,3028683.0,BK-08,35,305.0,BK61,40.675239000000005,-73.957247,40.67546,-73.957261,,Preservation,No,Non Prevailing Wage,0,4,0,0,0,0,0,0,1,3,0,0,0,0,4,0,4,4
705,58860,BEC CONTINUUM HDFC.YR15.FY2017,2017-06-30T00:00:00,,373966.0,340,ST JOHNS PLACE,Brooklyn,11238.0,3011760009.0,3324413.0,BK-08,35,215.0,BK64,40.674226000000004,-73.966001,40.67389,-73.966426,,Preservation,No,Non Prevailing Wage,10,10,7,1,0,1,0,26,2,1,0,0,0,0,29,0,29,29
706,58860,BEC CONTINUUM HDFC.YR15.FY2017,2017-06-30T00:00:00,,374118.0,738,ST JOHNS PLACE,Brooklyn,11216.0,3012530017.0,3032190.0,BK-08,35,219.0,BK61,40.671821,-73.95384200000001,40.67157,-73.953987,,Preservation,No,Non Prevailing Wage,2,2,4,0,0,0,0,7,0,1,0,0,0,0,8,0,8,8
707,58860,BEC CONTINUUM HDFC.YR15.FY2017,2017-06-30T00:00:00,,374712.0,264,ST MARKS AVENUE,Brooklyn,11238.0,3011520027.0,3028495.0,BK-08,35,205.0,BK64,40.678251,-73.967185,40.678000000000004,-73.967315,,Preservation,No,Non Prevailing Wage,0,12,0,0,0,0,0,12,0,0,0,0,0,0,12,0,12,12
708,58860,BEC CONTINUUM HDFC.YR15.FY2017,2017-06-30T00:00:00,,374980.0,718,ST MARKS AVENUE,Brooklyn,11216.0,3012270014.0,3030996.0,BK-08,36,31701.0,BK61,40.675156,-73.949262,40.674859999999995,-73.949485,,Preservation,No,Non Prevailing Wage,2,14,1,0,0,1,1,5,7,5,0,0,0,0,18,0,18,18
709,58860,BEC CONTINUUM HDFC.YR15.FY2017,2017-06-30T00:00:00,,381529.0,171,TOMPKINS AVENUE,Brooklyn,11206.0,3017720010.0,3338633.0,BK-03,36,261.0,BK75,40.693388,-73.945898,40.6934,-73.945645,,Preservation,No,Non Prevailing Wage,1,5,0,0,0,0,1,1,4,0,0,0,0,0,6,0,6,6
710,58860,BEC CONTINUUM HDFC.YR15.FY2017,2017-06-30T00:00:00,,385683.0,165,VAN BUREN STREET,Brooklyn,11221.0,3016090001.0,3043506.0,BK-03,36,279.0,BK35,40.690544,-73.93909599999999,40.69073,-73.93937,,Preservation,No,Non Prevailing Wage,2,8,3,0,0,0,1,3,3,6,0,0,0,0,13,0,13,13
711,58860,BEC CONTINUUM HDFC.YR15.FY2017,2017-06-30T00:00:00,,385685.0,171,VAN BUREN STREET,Brooklyn,11221.0,3016090079.0,3043571.0,BK-03,36,279.0,BK35,40.69056,-73.938951,40.69075,-73.939189,,Preservation,No,Non Prevailing Wage,3,4,8,0,0,1,0,4,12,0,0,0,0,0,16,0,16,16
712,58860,BEC CONTINUUM HDFC.YR15.FY2017,2017-06-30T00:00:00,,387109.0,258,VERNON AVENUE,Brooklyn,11206.0,3017610030.0,3048907.0,BK-03,36,283.0,BK35,40.695505,-73.94144200000001,40.6953,-73.941226,,Preservation,No,Non Prevailing Wage,0,3,0,0,0,0,0,2,0,1,0,0,0,0,3,0,3,3
713,58860,BEC CONTINUUM HDFC.YR15.FY2017,2017-06-30T00:00:00,,387117.0,264,VERNON AVENUE,Brooklyn,11206.0,3017610034.0,3048911.0,BK-03,36,283.0,BK35,40.69553,-73.941244,40.69533,-73.94095899999999,,Preservation,No,Non Prevailing Wage,0,3,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,3
714,58860,BEC CONTINUUM HDFC.YR15.FY2017,2017-06-30T00:00:00,,396434.0,643,WILLOUGHBY AVENUE,Brooklyn,11206.0,3017600051.0,3048858.0,BK-03,36,25901.0,BK75,40.694496,-73.943849,40.694759999999995,-73.943744,,Preservation,No,Non Prevailing Wage,2,1,1,0,0,0,0,0,1,3,0,0,0,0,4,0,4,4
715,58860,BEC CONTINUUM HDFC.YR15.FY2017,2017-06-30T00:00:00,,396451.0,685,WILLOUGHBY AVENUE,Brooklyn,11206.0,3017610056.0,3048924.0,BK-03,36,283.0,BK35,40.694745000000005,-73.941688,40.69495,-73.94181400000001,,Preservation,No,Non Prevailing Wage,1,0,2,0,0,0,0,2,0,1,0,0,0,0,3,0,3,3
716,58860,BEC CONTINUUM HDFC.YR15.FY2017,2017-06-30T00:00:00,,396472.0,736,WILLOUGHBY AVENUE,Brooklyn,11206.0,3015910017.0,3043006.0,BK-03,36,283.0,BK35,40.694990999999995,-73.939376,40.69477,-73.939355,,Preservation,No,Non Prevailing Wage,0,11,19,4,0,1,0,34,1,0,0,0,0,0,35,0,35,35
717,58860,BEC CONTINUUM HDFC.YR15.FY2017,2017-06-30T00:00:00,,823290.0,285,LINCOLN PLACE,Brooklyn,11238.0,3011760009.0,3324414.0,BK-08,35,215.0,BK64,40.673535,-73.96638,40.67389,-73.966426,,Preservation,No,Non Prevailing Wage,1,14,13,1,0,0,0,27,2,0,0,0,0,0,29,0,29,29
718,63221,"THEHUTCHINSONPARKWAYAPARTMENTS,INC.HRP.FY17",2017-06-30T00:00:00,,88010.0,1950,HUTCH RIVER PARKWAY EAST,Bronx,10461.0,2042300015.0,2047168.0,BX-10,13,300.0,BX10,40.851353,-73.835612,40.851209999999995,-73.83517900000001,,Preservation,No,Non Prevailing Wage,75,81,2,0,0,1,0,24,83,52,0,0,0,0,2,157,159,159
719,63760,DANCE THEATRE OF HARLEM,2017-06-30T00:00:00,,977463.0,847,ST NICHOLAS AVENUE,Manhattan,10031.0,1020670020.0,,MN-09,7,23501.0,MN04,40.828996000000004,-73.942123,40.82904,-73.942459,,New Construction,No,Non Prevailing Wage,0,9,29,0,0,1,15,10,14,0,0,0,0,0,39,0,39,39
739,65189,"47TH AVE - ""BIG SIX""",2017-06-30T00:00:00,2017-06-30T00:00:00,810423.0,59-55,47 AVENUE,Queens,11377.0,4023140001.0,4432198.0,QN-02,26,245.0,QN63,40.739932,-73.90441899999999,40.740809999999996,-73.905475,2017-06-30T00:00:00,Preservation,No,Non Prevailing Wage,0,196,293,0,0,0,15,134,236,104,0,0,0,0,0,489,489,489
740,65189,"47TH AVE - ""BIG SIX""",2017-06-30T00:00:00,2017-06-30T00:00:00,810477.0,47-30,61 STREET,Queens,11377.0,4023220001.0,4432208.0,QN-02,26,245.0,QN63,40.739653000000004,-73.903243,40.73916,-73.904048,2017-06-30T00:00:00,Preservation,No,Non Prevailing Wage,0,197,292,0,0,0,16,134,236,103,0,0,0,0,0,489,489,489
741,51301,BRKG GND. 626 BERGEN AVE. LA CENTRAL,2017-06-29T00:00:00,,976948.0,626,BERGEN AVENUE,Bronx,10455.0,2023610025.0,,BX-01,17,71.0,BX34,40.817371,-73.91455699999999,40.817209999999996,-73.914348,,New Construction,No,Prevailing Wage,97,0,63,0,0,1,160,1,0,0,0,0,0,0,161,0,161,161
742,51868,LEXINGTON GARDENS II,2017-06-29T00:00:00,,977499.0,1465,PARK AVENUE,Manhattan,10029.0,1016350016.0,,MN-11,8,172.0,MN33,40.793822,-73.947225,40.79372,-73.94672299999999,,New Construction,No,Non Prevailing Wage,80,119,120,0,80,1,104,126,110,60,0,0,0,0,400,0,400,400
